x1,x2,x3,Class
-0.645, 2.66, 0.343,sig
-1.23, 0.0895, 1.56,bkg
0.231, 1.22, 0.333,sig
-0.224, -1.1, 1.89,bkg
-0.385, 1.2, 1.11,sig
0.0315, -1.49, 1.81,bkg
0.38, 1.43, 1.08,sig
-1.74, 0.619, 1.91,bkg
0.531, -0.302, 1.66,sig
-2.14, 1.45, 0.67,bkg
1.58, -1.13, 0.355,sig
-2.17, 0.817, 1.39,bkg
1.75, -0.275, 0.777,sig
-0.843, -0.0787, 0.737,bkg
2.15, -0.581, 0.235,sig
-0.529, -0.745, 0.079,bkg
1.86, -0.504, 1.32,sig
0.615, -1.98, 0.571,bkg
1.77, -0.222, 1.21,sig
-2.78, 1.71, 0.76,bkg
0.701, -0.305, 0.353,sig
-1.45, 0.371, 1.62,bkg
1.67, -0.666, 0.444,sig
-1.47, 0.47, 0.634,bkg
2.24, -1.39, 0.932,sig
-2.23, 1.73, 0.0502,bkg
0.629, -0.172, 1.76,sig
-0.287, -0.495, 1.03,bkg
0.367, 0.521, 0.114,sig
-1.62, 0.353, 1.76,bkg
0.204, 0.401, 1.21,sig
-0.902, -0.996, 0.422,bkg
0.427, 0.793, 0.793,sig
-0.432, -1.33, 1.26,bkg
1.92, -0.523, 1.92,sig
-0.461, -0.805, 1.21,bkg
1.76, -0.283, 1.87,sig
-0.308, -0.777, 0.959,bkg
2.7, -2.02, 1.04,sig
-1.55, 0.586, 1.49,bkg
1.53, -0.199, 1.47,sig
-2.87, 0.989, 1.14,bkg
-0.796, 2.37, 1.37,sig
0.73, -1.84, 1.48,bkg
1.54, -1.25, 1.22,sig
-0.0762, -0.964, 0.25,bkg
2.59, -0.874, 1.88,sig
1.2, -2.08, 0.0423,bkg
-0.616, 1.92, 1.69,sig
-1.86, 0.298, 0.943,bkg
2.26, -1.01, 1.09,sig
-0.293, -0.684, 0.864,bkg
0.562, 0.516, 1.51,sig
0.0758, -2.07, 0.314,bkg
1.34, -0.159, 1.04,sig
-1.4, 0.665, 0.438,bkg
-0.0342, 0.561, 1.07,sig
-1.41, 0.378, 1.12,bkg
1.01, -0.605, 0.778,sig
-1.82, 0.819, 0.000894,bkg
1.48, -0.108, 1.14,sig
-0.294, 0.0291, 1.5,bkg
-0.237, 1.41, 0.21,sig
-0.0144, -0.872, 1.4,bkg
1.5, -0.436, 1.39,sig
-2.64, 1.52, 1.22,bkg
0.78, 0.133, 0.0144,sig
0.513, -0.617, 1.11,bkg
-0.103, 1.35, 0.102,sig
-2.22, 1.54, 1.98,bkg
0.564, 1.41, 0.756,sig
-2.03, 0.861, 1.94,bkg
-0.144, 0.624, 0.869,sig
-2.83, 2.28, 0.104,bkg
2.29, -1.6, 0.0879,sig
-2.28, 0.703, 1.08,bkg
1.81, -0.639, 1.83,sig
-0.599, -0.417, 0.944,bkg
0.818, 0.55, 1.46,sig
0.0696, -0.915, 0.0821,bkg
0.943, -0.00409, 0.678,sig
1.01, -2.33, 0.3,bkg
1.6, -0.574, 0.351,sig
-0.0837, -1.67, 1.68,bkg
0.666, 0.817, 1.31,sig
-1.66, 0.278, 0.932,bkg
-0.183, 1.28, 0.723,sig
-0.386, -0.662, 0.405,bkg
2.77, -2.35, 0.456,sig
-3.95, 3.2, 0.905,bkg
0.716, 1.38, 0.225,sig
-0.696, 0.52, 1.41,bkg
2.0, 0.234, 0.0523,sig
-3.92, 2.57, 0.978,bkg
-0.722, 1.91, 0.237,sig
0.248, -1.43, 1.06,bkg
-0.08, 0.445, 1.29,sig
-0.691, -1.15, 1.73,bkg
1.01, -0.232, 1.9,sig
-1.8, -0.00886, 1.34,bkg
-0.173, 1.64, 1.84,sig
-1.61, 0.0962, 1.68,bkg
1.45, 0.221, 0.915,sig
-0.381, -0.868, 1.85,bkg
1.05, 0.0455, 1.58,sig
-1.65, -0.0707, 1.65,bkg
0.664, 0.799, 0.475,sig
-1.55, -0.108, 1.54,bkg
1.3, 0.00659, 0.788,sig
-1.47, 0.946, 1.12,bkg
3.03, -2.33, 0.362,sig
-1.21, -0.441, 1.32,bkg
1.76, -0.072, 0.996,sig
-0.00193, -1.52, 0.362,bkg
0.539, 0.416, 0.364,sig
-1.14, 0.11, 1.05,bkg
1.87, -1.27, 0.577,sig
-1.31, -0.062, 1.51,bkg
0.346, 0.135, 0.34,sig
0.086, -2.1, 0.423,bkg
1.08, -0.0416, 0.394,sig
-2.06, 1.47, 1.84,bkg
-0.464, 1.79, 1.61,sig
0.289, -1.31, 0.00466,bkg
1.88, -1.13, 0.153,sig
-3.17, 2.16, 0.603,bkg
2.54, -1.96, 0.284,sig
-0.739, 0.143, 1.32,bkg
0.403, 1.15, 1.23,sig
1.21, -2.13, 1.48,bkg
1.13, 0.114, 0.796,sig
-1.28, -0.188, 1.79,bkg
2.0, -0.47, 1.82,sig
-0.755, -0.0772, 1.78,bkg
1.57, -0.698, 1.37,sig
-0.501, -0.135, 1.22,bkg
0.626, 0.459, 1.63,sig
-0.486, -0.535, 1.34,bkg
0.0902, 1.32, 0.238,sig
-1.77, 1.3, 1.04,bkg
2.5, -1.97, 1.7,sig
-1.53, 0.183, 1.44,bkg
-0.18, 1.24, 1.94,sig
-1.15, -0.0432, 1.88,bkg
1.14, 0.779, 1.09,sig
-0.23, -1.52, 0.423,bkg
-1.35, 2.86, 1.21,sig
-2.47, 2.12, 0.215,bkg
0.777, 0.888, 0.86,sig
-1.3, 0.0529, 0.486,bkg
0.97, 0.404, 1.78,sig
-0.743, -1.07, 0.987,bkg
0.371, 1.45, 1.81,sig
-0.636, -0.457, 0.753,bkg
0.459, 1.17, 0.161,sig
-0.922, -0.303, 1.27,bkg
0.261, 0.755, 0.793,sig
-0.414, -0.72, 1.16,bkg
0.454, -0.37, 0.63,sig
-1.41, -0.681, 0.865,bkg
0.811, -0.44, 1.24,sig
0.434, -2.11, 0.375,bkg
-1.27, 2.55, 1.9,sig
-0.646, -0.916, 1.63,bkg
1.91, -0.427, 1.22,sig
0.368, -1.49, 1.4,bkg
0.29, 0.669, 1.49,sig
-2.52, 0.921, 1.54,bkg
1.27, 0.000657, 1.25,sig
-2.67, 1.74, 0.166,bkg
1.5, -0.944, 0.183,sig
-1.44, -0.186, 1.0,bkg
2.17, -1.78, 0.0341,sig
-0.853, -0.403, 0.675,bkg
0.695, 0.947, 1.75,sig
-0.672, -0.492, 0.563,bkg
0.127, 0.911, 0.758,sig
-1.01, -0.355, 0.587,bkg
-0.215, 1.23, 1.82,sig
-0.869, -0.491, 1.36,bkg
1.89, -1.25, 0.311,sig
-1.05, -0.265, 0.0025,bkg
-0.688, 2.02, 0.148,sig
-1.6, 0.883, 1.09,bkg
1.58, -0.348, 0.607,sig
-0.334, -0.873, 1.94,bkg
1.56, 0.15, 0.0243,sig
-1.56, 0.34, 0.131,bkg
0.172, 0.318, 1.17,sig
-0.394, -0.962, 0.365,bkg
1.67, -0.79, 0.136,sig
-2.74, 1.35, 0.799,bkg
0.867, 1.8, 0.472,sig
-0.398, -1.05, 1.77,bkg
0.367, 0.533, 1.95,sig
-1.12, 0.11, 0.902,bkg
2.48, -1.56, 0.663,sig
-1.09, 0.516, 0.618,bkg
1.42, -0.895, 0.2,sig
0.605, -2.68, 0.201,bkg
1.54, 0.223, 0.784,sig
-0.172, -0.389, 0.138,bkg
-0.0574, 1.1, 1.9,sig
-0.0944, -1.45, 0.675,bkg
-0.571, 1.18, 1.03,sig
0.353, -1.04, 1.94,bkg
-0.273, 1.06, 0.767,sig
-0.587, -0.236, 1.98,bkg
1.53, -0.156, 1.29,sig
-0.902, -0.326, 1.24,bkg
1.96, -1.48, 1.64,sig
0.384, -2.04, 0.323,bkg
-0.304, 0.863, 1.29,sig
-1.04, -0.208, 1.49,bkg
0.32, 0.924, 1.5,sig
-2.01, 0.904, 0.787,bkg
1.78, -0.753, 0.643,sig
-1.6, 1.32, 1.13,bkg
0.978, -0.158, 1.85,sig
1.48, -2.38, 0.474,bkg
0.191, 0.579, 1.69,sig
-1.49, 0.389, 1.16,bkg
-0.156, 1.45, 1.19,sig
-2.12, 0.72, 0.651,bkg
-0.157, 1.23, 1.51,sig
-1.47, 0.59, 0.123,bkg
1.86, -0.937, 1.43,sig
-0.902, 0.252, 1.54,bkg
0.16, 1.5, 0.385,sig
-0.423, -1.61, 1.69,bkg
0.81, 0.865, 1.9,sig
-0.171, -1.17, 1.34,bkg
1.77, -0.503, 1.91,sig
-0.442, -0.558, 1.85,bkg
0.942, 0.942, 0.846,sig
-1.31, 0.107, 1.4,bkg
1.56, -0.303, 1.06,sig
-1.53, 0.739, 1.1,bkg
0.742, -0.294, 1.29,sig
-0.774, -0.233, 0.703,bkg
1.65, -0.823, 0.873,sig
-1.02, -1.08, 1.9,bkg
0.281, 0.634, 1.86,sig
-0.639, 0.462, 0.272,bkg
1.24, -0.172, 1.73,sig
-0.386, -1.68, 0.0662,bkg
0.325, 0.537, 1.11,sig
-2.03, 0.352, 1.59,bkg
0.907, 0.302, 1.15,sig
-1.34, -0.378, 1.2,bkg
1.77, -0.343, 1.39,sig
-1.11, -0.798, 1.16,bkg
1.52, -0.79, 0.334,sig
-1.61, 0.711, 0.872,bkg
1.1, -0.0918, 0.262,sig
-2.56, 2.05, 1.58,bkg
0.854, -0.0487, 1.48,sig
-1.35, 0.277, 0.854,bkg
0.884, 0.529, 0.607,sig
-0.575, -0.301, 0.253,bkg
0.276, -0.108, 0.939,sig
0.157, -0.788, 0.236,bkg
1.34, 0.054, 0.977,sig
0.23, -1.9, 0.389,bkg
0.998, -0.832, 0.827,sig
-0.505, -1.14, 0.75,bkg
-0.19, 1.76, 1.34,sig
-0.607, -0.611, 0.761,bkg
-0.282, 1.18, 1.89,sig
-1.13, 0.565, 1.83,bkg
0.81, 0.324, 1.06,sig
-0.955, -0.671, 0.29,bkg
1.62, -0.0268, 0.934,sig
-0.2, -1.1, 0.911,bkg
1.17, 0.0961, 0.444,sig
-1.53, 0.463, 1.55,bkg
2.25, -0.507, 0.226,sig
-0.96, 0.068, 0.683,bkg
0.182, 0.584, 1.99,sig
-1.65, 0.548, 1.86,bkg
1.87, -0.549, 0.856,sig
-0.415, -0.596, 0.787,bkg
1.34, -0.0999, 1.58,sig
-1.01, 0.463, 0.513,bkg
0.902, -0.0933, 1.83,sig
-1.47, -0.0601, 0.301,bkg
0.673, -0.435, 1.14,sig
1.41, -2.93, 0.161,bkg
1.82, -0.972, 1.69,sig
-1.76, 0.435, 1.47,bkg
1.74, -1.24, 0.877,sig
0.0418, -0.824, 1.07,bkg
1.41, -0.65, 0.491,sig
-1.25, 0.369, 0.322,bkg
2.16, -1.41, 1.72,sig
0.159, -1.43, 1.29,bkg
1.67, 0.251, 0.806,sig
-2.35, 1.44, 1.0,bkg
2.3, -1.32, 1.6,sig
-0.0169, -0.951, 1.79,bkg
3.1, -2.22, 1.21,sig
-2.99, 2.28, 0.928,bkg
0.801, 0.0619, 0.449,sig
-2.55, 0.914, 0.829,bkg
0.83, 0.254, 0.686,sig
-1.74, -0.0876, 0.336,bkg
0.184, 0.843, 1.27,sig
0.482, -2.29, 1.03,bkg
-0.47, 1.34, 1.62,sig
-2.93, 2.07, 0.188,bkg
-0.127, 1.31, 1.33,sig
-3.34, 1.94, 0.906,bkg
0.624, 0.343, 1.55,sig
-0.545, -0.617, 0.106,bkg
0.243, 0.507, 1.57,sig
-0.296, -0.58, 1.4,bkg
0.0834, 1.28, 0.139,sig
-1.44, 0.571, 0.599,bkg
1.66, -1.05, 1.32,sig
-1.1, 0.485, 0.558,bkg
0.311, 0.914, 1.63,sig
-0.294, -0.775, 1.61,bkg
1.66, 0.162, 0.844,sig
-3.75, 3.49, 0.458,bkg
0.508, 0.957, 0.265,sig
-1.18, -0.214, 1.12,bkg
1.68, -0.14, 1.87,sig
-0.134, -1.79, 1.62,bkg
0.612, 0.504, 1.81,sig
-1.22, 0.524, 0.621,bkg
3.45, -2.07, 1.51,sig
-1.63, -0.507, 0.382,bkg
0.958, 0.466, 1.76,sig
-0.286, -0.997, 0.819,bkg
0.908, -0.107, 1.15,sig
-1.03, 0.387, 0.0744,bkg
2.45, -0.661, 1.54,sig
-0.718, 0.0175, 0.828,bkg
1.18, 0.218, 1.34,sig
-1.21, 0.574, 1.62,bkg
0.774, 0.634, 1.83,sig
-1.77, 0.653, 1.63,bkg
-0.0862, 1.14, 1.92,sig
-1.35, 0.698, 0.717,bkg
0.677, -0.0671, 1.84,sig
-0.78, -1.17, 0.505,bkg
4.65, -4.23, 0.196,sig
-1.45, -0.249, 0.85,bkg
1.08, 0.693, 0.336,sig
-1.94, 1.36, 0.641,bkg
0.594, 0.0896, 1.59,sig
-1.78, 0.879, 1.15,bkg
0.402, 1.25, 1.69,sig
-1.09, -0.446, 0.371,bkg
1.18, 0.128, 1.01,sig
-0.938, -0.566, 0.36,bkg
1.28, 0.292, 1.39,sig
-0.72, -0.0621, 0.924,bkg
0.418, 1.3, 0.87,sig
-0.0413, -1.36, 0.914,bkg
0.952, 0.464, 0.804,sig
-0.999, -0.97, 0.635,bkg
0.978, 0.148, 1.36,sig
-0.852, -0.636, 1.77,bkg
1.07, -0.97, 1.78,sig
-0.384, -1.71, 1.84,bkg
3.49, -1.89, 0.735,sig
-1.82, 0.555, 1.82,bkg
1.63, 0.303, 0.374,sig
-1.52, 0.333, 0.00666,bkg
0.404, -0.463, 1.4,sig
-2.62, 1.48, 0.952,bkg
0.628, -0.643, 1.71,sig
0.729, -1.61, 0.259,bkg
0.9, 0.8, 1.98,sig
-0.647, -0.98, 1.14,bkg
1.54, 0.426, 0.395,sig
-1.03, -0.301, 1.14,bkg
1.09, 0.0114, 0.553,sig
1.27, -2.51, 1.68,bkg
1.62, 0.25, 0.636,sig
-0.694, -1.23, 1.49,bkg
0.606, 0.396, 0.0296,sig
0.0526, -2.47, 1.23,bkg
0.929, 1.63, 1.68,sig
-1.79, -0.233, 1.74,bkg
0.844, 1.31, 0.837,sig
-1.06, 0.242, 0.194,bkg
0.748, -0.0576, 0.781,sig
0.357, -1.51, 0.968,bkg
0.551, 1.32, 1.02,sig
-1.9, 1.07, 0.925,bkg
-0.689, 1.37, 0.0627,sig
-1.11, -0.75, 0.219,bkg
1.29, -0.7, 1.83,sig
-1.73, 0.178, 1.49,bkg
1.97, -1.1, 0.773,sig
-0.446, 0.228, 0.513,bkg
0.425, 1.2, 1.35,sig
-0.298, -0.406, 1.43,bkg
2.56, -1.04, 1.71,sig
-1.82, 0.0133, 0.0881,bkg
0.225, -0.315, 1.25,sig
-1.16, 0.805, 0.836,bkg
1.52, -0.0597, 0.731,sig
-3.64, 2.27, 1.52,bkg
1.55, 0.436, 1.44,sig
-2.4, 0.999, 1.05,bkg
1.1, -0.289, 1.71,sig
-1.93, 0.443, 0.685,bkg
0.552, 0.311, 1.34,sig
0.57, -1.67, 0.872,bkg
1.83, -1.82, 0.173,sig
-0.156, -0.394, 0.692,bkg
0.606, 0.0255, 0.643,sig
-1.98, 0.496, 1.26,bkg
1.15, 0.279, 1.83,sig
-2.09, 0.725, 1.5,bkg
1.93, -1.4, 1.26,sig
-1.14, -0.592, 1.71,bkg
0.635, 0.273, 0.218,sig
-1.37, 0.473, 1.27,bkg
1.88, -0.72, 0.171,sig
-0.822, -0.867, 0.0754,bkg
1.48, 0.144, 0.561,sig
-2.19, 1.66, 0.372,bkg
2.99, -1.89, 1.87,sig
-1.79, 0.325, 1.11,bkg
1.2, 0.51, 0.478,sig
-1.47, 0.529, 0.055,bkg
2.12, -1.48, 1.08,sig
-0.902, -0.732, 1.86,bkg
2.43, -1.99, 0.602,sig
-3.98, 3.01, 1.6,bkg
0.586, 0.342, 1.02,sig
-1.35, 0.227, 1.75,bkg
0.857, 0.652, 1.75,sig
-2.56, 1.15, 1.34,bkg
1.25, 0.285, 1.92,sig
0.159, -2.4, 0.406,bkg
0.574, 0.618, 0.968,sig
0.108, -2.72, 0.487,bkg
1.69, -0.647, 0.89,sig
-0.944, -0.87, 1.15,bkg
0.493, 0.899, 0.664,sig
1.24, -3.1, 0.0218,bkg
4.28, -2.64, 1.67,sig
-0.0145, -0.668, 0.788,bkg
1.24, 0.184, 1.12,sig
-1.9, 0.988, 1.03,bkg
2.58, -0.812, 0.85,sig
-2.58, 1.26, 0.85,bkg
0.438, 0.126, 1.02,sig
-0.815, -0.762, 0.0211,bkg
-0.058, 1.12, 0.212,sig
-2.34, 1.3, 1.78,bkg
2.14, -1.44, 1.51,sig
-1.02, -0.634, 0.515,bkg
0.892, 0.579, 1.95,sig
-2.11, 0.845, 0.702,bkg
2.99, -1.89, 0.317,sig
-0.311, -1.54, 0.521,bkg
1.27, -0.365, 0.0129,sig
-2.86, 1.64, 0.349,bkg
1.22, -0.0937, 0.299,sig
-0.521, -0.399, 1.3,bkg
0.434, 1.23, 1.12,sig
-1.1, 0.724, 1.93,bkg
0.937, 0.159, 0.583,sig
-1.61, -0.101, 0.161,bkg
0.7, -0.562, 1.74,sig
-1.81, 1.16, 1.64,bkg
-0.878, 3.16, 0.247,sig
-2.52, 0.422, 1.68,bkg
-0.0356, 0.909, 0.441,sig
-1.54, 0.117, 0.348,bkg
1.34, 0.566, 0.481,sig
-1.0, -0.7, 0.828,bkg
-0.846, 0.842, 1.15,sig
0.505, -2.62, 0.0218,bkg
0.643, 0.549, 1.79,sig
0.74, -1.75, 0.84,bkg
0.968, 0.83, 1.53,sig
-0.921, 0.0488, 1.13,bkg
1.83, -0.465, 0.236,sig
0.355, -0.655, 0.476,bkg
0.631, 0.318, 0.863,sig
-1.95, 0.387, 0.301,bkg
2.78, -1.37, 1.75,sig
-1.12, 0.82, 1.45,bkg
0.327, 1.6, 0.66,sig
-1.0, -0.619, 0.157,bkg
1.13, -0.501, 1.02,sig
-0.657, -0.0836, 0.599,bkg
2.29, -0.762, 1.37,sig
-1.33, 0.424, 0.734,bkg
0.994, -0.139, 0.279,sig
-1.71, 0.29, 0.927,bkg
-0.323, 1.95, 1.37,sig
-1.82, 0.63, 0.505,bkg
-0.25, 1.13, 0.71,sig
-2.16, 0.286, 0.509,bkg
1.71, -0.286, 1.02,sig
-0.83, -0.725, 0.856,bkg
1.82, -0.367, 0.0394,sig
-1.47, 0.959, 0.247,bkg
-0.915, 1.28, 1.59,sig
-2.86, 1.72, 0.535,bkg
-0.745, 2.52, 1.8,sig
0.867, -2.3, 1.18,bkg
0.465, 0.839, 0.574,sig
-2.31, 1.01, 1.39,bkg
0.0551, 0.425, 0.726,sig
-0.408, 0.023, 0.451,bkg
0.48, 0.493, 1.18,sig
-0.7, -1.32, 0.208,bkg
-0.137, 0.832, 0.332,sig
-0.441, -0.158, 0.0309,bkg
-0.334, 2.33, 1.89,sig
-2.15, 0.809, 0.665,bkg
1.75, -0.0346, 0.879,sig
-1.81, 0.95, 1.86,bkg
1.92, -0.583, 1.14,sig
-0.898, -0.376, 0.489,bkg
-0.927, 1.41, 1.02,sig
0.475, -1.23, 0.756,bkg
0.636, 1.69, 0.597,sig
-1.9, 0.321, 1.34,bkg
1.41, -0.127, 1.68,sig
-1.79, 0.582, 1.08,bkg
2.03, -1.76, 0.919,sig
-1.57, -1.05, 1.96,bkg
1.13, 0.183, 0.658,sig
-1.35, 0.907, 0.739,bkg
1.66, -0.269, 1.53,sig
-1.93, 1.67, 1.05,bkg
0.128, 0.55, 0.416,sig
-0.793, -0.483, 1.41,bkg
1.34, -0.0882, 0.283,sig
-1.96, 0.689, 1.89,bkg
1.34, 0.0241, 1.68,sig
-1.09, 0.191, 0.554,bkg
0.972, 1.45, 0.6,sig
-1.12, -0.48, 1.22,bkg
1.57, 0.25, 0.813,sig
-2.44, 1.06, 0.0498,bkg
0.0649, 1.37, 1.27,sig
1.05, -2.33, 1.42,bkg
-0.575, 2.3, 1.33,sig
-1.52, 0.889, 1.03,bkg
-0.478, 1.86, 0.0339,sig
-2.43, 1.07, 0.831,bkg
0.0696, 1.04, 1.84,sig
-0.308, -0.969, 1.28,bkg
1.15, 0.399, 1.02,sig
0.21, -0.864, 1.48,bkg
1.87, -0.442, 1.38,sig
-2.13, 2.09, 1.82,bkg
1.04, 0.238, 1.38,sig
0.0707, -1.18, 1.09,bkg
1.3, -0.538, 1.46,sig
-1.27, 0.373, 1.95,bkg
0.308, 0.9, 0.846,sig
1.53, -3.79, 0.283,bkg
-0.963, 2.71, 1.66,sig
-0.791, -1.25, 0.0911,bkg
-0.482, 1.24, 0.259,sig
0.763, -1.66, 0.976,bkg
0.75, 0.00128, 1.87,sig
-1.83, 1.32, 1.52,bkg
1.1, 0.515, 0.449,sig
-0.873, -0.435, 0.112,bkg
2.17, -1.83, 1.6,sig
0.0656, -0.744, 0.232,bkg
2.2, -1.7, 0.98,sig
-0.921, -1.08, 0.278,bkg
1.6, -0.913, 1.04,sig
0.841, -2.2, 1.34,bkg
0.733, 0.569, 0.901,sig
-0.7, -0.428, 1.41,bkg
0.14, 0.824, 0.431,sig
0.571, -1.52, 0.804,bkg
0.833, 0.744, 0.586,sig
-1.7, 0.529, 0.629,bkg
1.72, -0.0951, 0.4,sig
-1.96, 1.48, 0.306,bkg
1.06, 0.834, 0.441,sig
-1.14, 0.0552, 1.31,bkg
0.563, -0.312, 1.65,sig
0.273, -1.95, 1.3,bkg
2.15, -0.687, 1.94,sig
0.0722, -1.1, 1.29,bkg
1.15, 0.247, 1.2,sig
-1.4, 0.599, 0.763,bkg
0.54, 0.14, 1.45,sig
-0.522, -0.631, 0.207,bkg
0.312, 0.926, 0.923,sig
-1.1, -0.168, 1.28,bkg
2.73, -1.37, 1.62,sig
-1.42, 0.957, 0.336,bkg
1.08, 0.198, 0.451,sig
-1.43, -0.123, 1.58,bkg
4.02, -2.29, 1.08,sig
-0.903, -0.147, 1.72,bkg
-0.719, 1.91, 0.452,sig
-3.23, 2.69, 0.213,bkg
1.13, 0.336, 0.982,sig
-0.864, 0.0794, 0.499,bkg
2.19, -0.712, 0.269,sig
0.207, -1.73, 0.565,bkg
0.202, 1.08, 1.68,sig
-0.886, -0.134, 0.565,bkg
0.794, 0.559, 1.86,sig
-0.645, 0.131, 0.516,bkg
-1.63, 2.56, 1.71,sig
-1.76, 0.618, 0.766,bkg
2.26, -1.53, 1.01,sig
-2.01, 0.829, 0.53,bkg
2.32, -0.912, 1.63,sig
-1.94, 1.05, 1.87,bkg
1.35, -0.961, 0.0144,sig
-1.52, -0.229, 0.612,bkg
2.09, -1.97, 0.264,sig
0.039, -1.62, 0.418,bkg
0.319, 0.476, 1.18,sig
-0.172, -0.361, 0.471,bkg
1.98, -0.702, 0.416,sig
-2.53, 1.8, 0.457,bkg
-0.211, 1.04, 0.872,sig
-0.239, -1.76, 0.901,bkg
0.438, 0.748, 1.1,sig
-0.729, -1.2, 0.488,bkg
1.33, -0.493, 1.72,sig
-1.3, 0.0447, 1.4,bkg
0.371, 1.09, 1.22,sig
-1.16, -0.641, 0.685,bkg
0.0371, 1.28, 1.68,sig
-2.45, 2.19, 1.85,bkg
1.13, 0.435, 1.47,sig
-2.58, 1.45, 0.526,bkg
-0.112, 1.85, 1.9,sig
-0.785, 0.49, 0.0956,bkg
0.0199, 1.45, 1.76,sig
0.366, -0.752, 0.32,bkg
-0.982, 1.98, 1.0,sig
-1.69, 0.663, 0.974,bkg
0.689, 0.155, 1.22,sig
-0.822, 0.116, 1.19,bkg
-0.103, 1.97, 0.9,sig
0.476, -0.985, 0.473,bkg
-0.237, 1.07, 0.719,sig
-1.54, 0.247, 0.132,bkg
2.08, -0.167, 0.818,sig
-2.67, 0.882, 0.0614,bkg
2.87, -1.68, 1.4,sig
0.2, -0.925, 1.98,bkg
-0.494, 2.62, 0.971,sig
-3.14, 1.75, 0.313,bkg
-0.299, 1.95, 1.47,sig
-1.62, 0.325, 0.148,bkg
0.257, 0.32, 1.93,sig
-0.922, -0.276, 0.863,bkg
0.837, 0.963, 0.945,sig
-2.12, 1.06, 1.27,bkg
1.06, -0.00612, 0.418,sig
-1.9, 0.764, 0.175,bkg
0.548, 0.965, 1.05,sig
-1.48, -0.174, 1.87,bkg
-0.0353, 1.27, 1.21,sig
1.49, -3.1, 0.308,bkg
1.26, 0.245, 1.28,sig
0.805, -2.23, 1.18,bkg
1.44, -0.853, 1.56,sig
-1.3, 0.377, 0.223,bkg
2.44, -1.36, 1.38,sig
-1.26, -0.118, 1.11,bkg
2.92, -1.58, 1.59,sig
-0.915, 0.0526, 1.45,bkg
1.46, 0.202, 1.71,sig
-1.57, -0.0931, 1.12,bkg
3.07, -1.88, 0.578,sig
-3.24, 2.3, 1.64,bkg
1.23, -0.4, 0.883,sig
-2.14, 1.19, 1.34,bkg
0.875, 0.295, 0.0783,sig
-1.76, 1.67, 0.522,bkg
-0.105, 0.597, 0.639,sig
-1.58, 0.66, 0.501,bkg
0.905, -0.489, 1.95,sig
0.567, -1.8, 1.38,bkg
2.25, -0.888, 0.961,sig
-2.51, 0.546, 1.58,bkg
1.13, 0.0211, 0.378,sig
-1.92, -0.241, 1.43,bkg
0.696, 1.19, 0.295,sig
-1.71, 0.663, 0.328,bkg
0.551, 0.126, 0.378,sig
-2.03, 1.33, 1.77,bkg
0.629, 0.122, 1.97,sig
-0.274, -1.19, 0.395,bkg
1.73, -0.526, 0.97,sig
0.388, -1.49, 1.77,bkg
1.38, -0.586, 0.0312,sig
-0.185, -0.434, 1.27,bkg
1.09, 0.357, 1.67,sig
-1.48, -0.582, 0.669,bkg
-0.454, 1.71, 1.4,sig
-1.02, 0.254, 0.105,bkg
0.785, -0.0642, 1.35,sig
-0.245, -0.322, 1.45,bkg
1.52, -0.532, 1.0,sig
-0.996, -0.0521, 1.9,bkg
2.53, -0.533, 0.36,sig
-0.81, -0.389, 0.58,bkg
-0.973, 2.71, 0.907,sig
-2.39, 1.42, 0.583,bkg
0.79, 0.638, 0.0766,sig
-0.864, 0.196, 1.03,bkg
1.24, -0.408, 1.77,sig
-0.41, -1.58, 1.13,bkg
1.1, 0.22, 1.74,sig
-1.22, -0.27, 0.683,bkg
0.796, 0.478, 0.294,sig
-2.28, 1.5, 0.583,bkg
1.24, -1.18, 1.18,sig
0.594, -1.42, 1.91,bkg
-0.803, 2.51, 0.409,sig
0.141, -0.343, 1.43,bkg
0.0904, 1.26, 0.358,sig
-3.16, 2.16, 1.62,bkg
3.8, -3.57, 1.13,sig
-1.62, 0.882, 2.0,bkg
0.615, 0.503, 0.529,sig
-1.4, 0.979, 0.536,bkg
0.949, 0.375, 1.44,sig
-1.62, 0.963, 1.76,bkg
0.978, 0.0504, 1.35,sig
0.466, -2.25, 1.05,bkg
3.05, -1.78, 1.68,sig
-0.244, -1.56, 1.3,bkg
1.0, 0.397, 1.5,sig
-0.0371, -0.676, 1.94,bkg
1.37, 0.31, 1.27,sig
-2.79, 1.14, 1.16,bkg
1.5, -0.305, 0.909,sig
-0.501, -0.462, 1.82,bkg
-0.197, 1.14, 1.32,sig
-0.703, -0.104, 0.242,bkg
-0.483, 2.2, 1.28,sig
-3.17, 2.69, 0.321,bkg
1.42, -0.536, 1.87,sig
0.618, -2.14, 0.311,bkg
0.17, 0.489, 0.636,sig
-1.23, -0.729, 0.923,bkg
-1.11, 1.83, 1.82,sig
-2.73, 1.54, 0.821,bkg
-0.362, 1.65, 1.78,sig
0.0674, -1.27, 0.371,bkg
0.81, 0.359, 0.522,sig
-2.56, 1.75, 0.257,bkg
-0.0783, 1.93, 0.523,sig
-1.15, -0.644, 0.341,bkg
1.18, -0.375, 0.643,sig
-1.12, -0.083, 1.34,bkg
0.814, -0.478, 0.237,sig
-1.16, -0.00575, 0.808,bkg
-0.407, 1.57, 1.59,sig
-1.75, 0.796, 0.386,bkg
-0.269, 0.554, 1.21,sig
-3.25, 2.66, 0.856,bkg
